date,ret_gross,cost,ret_net,turnover,spy,ewpool,n_held
2020-03-13,0.0013379426131802103,0.005268094257731303,-0.003930151644551093,0.2,0.016004633553866388,0.012935528684470622,5
2020-03-16,-0.09199738166346606,0.0089707631072531,-0.10096814477071916,0.4,-0.03587167673943392,-0.028462431310730427,5
2020-03-17,-0.05667980831725797,0.006776361907792199,-0.06345617022505017,0.2,0.01269860984957627,-0.010736292406771075,5
2020-03-18,0.09407756058429469,0.0,0.09407756058429469,0.0,0.019670230514295284,0.03608624706534758,5
2020-03-19,-0.05086285784685281,0.0,-0.05086285784685281,0.0,-0.05912653141358393,-0.06305812483856912,5
2020-03-20,0.02358853866713817,0.004382863687988611,0.01920567497914956,0.2,0.02730159578054847,0.029826053463967064,5
2020-03-23,0.13179782945445462,0.0,0.13179782945445462,0.0,0.04457816883704102,0.05525681150522823,5
2020-03-24,0.085250642178882,0.010347468322297762,0.07490317385658424,0.4,0.01898979419923319,0.028583123914163018,5
2020-03-25,0.04322055508046945,0.003979744112344448,0.039240810968125005,0.2,0.015028628599005112,0.01655767734012855,5
2020-03-26,0.0206640628845407,0.004610878004771497,0.016053184879769204,0.2,0.00959473649662912,0.00898229439382781,5
2020-03-27,0.021182072620401154,0.0039672417404747135,0.01721483087992644,0.2,0.019006713262925246,0.016021767204472286,5
2020-03-30,-0.05403869215802105,0.0,-0.05403869215802105,0.0,-0.04828082527383615,-0.051833621557455134,5
2020-03-31,-0.0053371964982049,0.0,-0.0053371964982049,0.0,-0.011251077511337249,-0.011667713839652127,5
2020-04-01,0.012811146253628912,0.0,0.012811146253628912,0.0,0.02271717509590121,0.027153162670918513,5
2020-04-02,0.02564805729548696,0.0,0.02564805729548696,0.0,0.02823420983090541,0.027648374525567957,5
2020-04-03,0.0757596184863802,0.0,0.0757596184863802,0.0,0.06348890774936589,0.07130938718976816,5
2020-04-06,-0.022511364936443946,0.008898400601090256,-0.031409765537534204,0.4,-0.022792803738362233,-0.022744451790651286,5
2020-04-07,0.036129953797546493,0.0,0.036129953797546493,0.0,0.03590124845374909,0.043304982763980926,5
2020-04-08,0.022249042950491172,0.0,0.022249042950491172,0.0,-0.0015853401760657082,0.00072417528192474,5
2020-04-09,0.003687988294532185,0.008455404429216358,-0.0047674161346841736,0.4,0.013855968595162249,0.007203565554166018,5
2020-04-13,-0.008702498447961515,0.004424265316153682,-0.013126763764115198,0.2,-0.012136125826556099,-0.02032546614189347,5
2020-04-14,0.005177646940491698,0.002072782610160591,0.003104864330331107,0.2,0.005691973137309736,0.0007981675938058654,5
2020-04-15,0.016455842010614275,0.0,0.016455842010614275,0.0,0.022317570194218428,0.021226862785286835,5
2020-04-16,0.0004187550407561251,0.0,0.0004187550407561251,0.0,-0.009705946959634004,-0.00550071621437749,5
2020-04-17,-0.02473625360342595,0.004001445949398336,-0.02873769955282429,0.2,-0.020806061519121233,-0.022753013702785242,5
2020-04-20,0.013846633733916081,0.0018500013360843426,0.011996632397831738,0.2,0.0058538907531324735,0.01376243029369799,5
2020-04-21,-0.011252226191624493,0.003501248349558094,-0.014753474541182587,0.2,0.007688347618834079,0.005951218027882478,5
2020-04-22,0.0028920336604096207,0.0,0.0028920336604096207,0.0,0.0008558517907570895,0.002582609991945625,5
2020-04-23,0.006249677160533618,0.0,0.006249677160533618,0.0,0.015637372208064715,0.013039478940725203,5
2020-04-24,0.045167372844937374,0.008584995740608024,0.03658237710432935,0.6000000000000001,0.020693369438956166,0.03130395533837749,5
2020-04-27,-0.006935360604507057,0.005033508960809839,-0.011968869565316896,0.4,0.0017525144726766584,0.005585316081588424,5
2020-04-28,-0.028514410834063635,0.0,-0.028514410834063635,0.0,0.0006171413785440727,-0.00754674595548933,5
2020-04-29,-0.02478894344910123,0.0,-0.02478894344910123,0.0,-0.021939467812881253,-0.026455440243662524,5
2020-04-30,-0.003311022288937716,0.002209259671749084,-0.0055202819606868,0.2,-0.01601779362344402,-0.020827994103634666,5
2020-05-01,0.00820036007947034,0.0014701389811065638,0.006730221098363777,0.2,0.02101612709239209,0.023856206400620476,5
2020-05-04,0.000350150459433807,0.0,0.000350150459433807,0.0,0.00488405777318679,0.000401173442474297,5
2020-05-05,-0.01388366144519435,0.0015559018579606567,-0.015439563303155008,0.2,-0.001006398437829903,-0.004867787154809723,5
2020-05-06,0.022058873692005165,0.0013983025415716848,0.02066057115043348,0.2,0.01160674992440014,0.013937977734512025,5
2020-05-07,0.005268166485017534,0.0011259199892129285,0.004142246495804606,0.2,-0.0025762089985031933,-0.001298445392426676,5
2020-05-08,0.0003247838236211777,0.0019822313906329636,-0.0016574475670117859,0.2,0.011882447109058392,0.009480647094950369,5
2020-05-11,-0.02096404450366527,0.0012035432436790926,-0.022167587747344362,0.2,-0.02631143297625671,-0.028750462597886536,5
2020-05-12,-0.009913775985219607,0.0,-0.009913775985219607,0.0,-0.0248548726215847,-0.030090826905167473,5
2020-05-13,0.0010945703091997717,0.0,0.0010945703091997717,0.0,0.012260275728189773,0.01544970977066403,5
2020-05-14,0.03828626027108628,0.0,0.03828626027108628,0.0,0.0378227732247427,0.041834642464832414,5
2020-05-15,0.00755688396582137,0.002468792226931983,0.0050880917388893875,0.4,0.004435906423148062,0.008874486064323294,5
2020-05-18,-0.0027468973446827857,0.0010014053321933207,-0.0037483026768761066,0.2,0.004994018147047141,0.0029091421073777052,5
2020-05-19,-0.0009139144732361441,0.0007582203742130072,-0.0016721348474491513,0.2,0.0032793762748739574,0.00027884050779742236,5
2020-05-20,-0.0007760641695935269,0.0,-0.0007760641695935269,0.0,-0.007480049452202486,-0.005179831330749101,5
2020-05-21,0.025933813998033586,0.0017218720020692802,0.024211941995964305,0.4,0.024985347406135006,0.0279434481744204,5
2020-05-22,-0.00584913911999534,0.0006684674575281634,-0.006517606577523503,0.2,0.000629409244841117,0.009869928380785856,5
2020-05-26,0.022341001266543616,0.0,0.022341001266543616,0.0,0.008374161021606152,0.014941284873326664,5
2020-05-27,0.01048923351987623,0.0,0.01048923351987623,0.0,-0.007188529499836949,-0.014545084743692788,5
2020-05-28,0.006429293867016162,0.0,0.006429293867016162,0.0,0.0038349998614797265,0.0031279192643477384,5
2020-05-29,0.01311181662958989,0.0004804392726904392,0.012631377356899452,0.2,0.009650320334898543,0.01153792608005777,5
2020-06-01,0.010694720878845222,0.0,0.010694720878845222,0.0,0.012037393665274454,0.016812689762844963,5
2020-06-02,-0.01509313470257918,0.0,-0.01509313470257918,0.0,0.0028040534407380857,0.004765999952631838,5
2020-06-03,0.002377740434098353,0.0,0.002377740434098353,0.0,0.01967163295455765,0.036008830625209536,5
2020-06-04,0.00687138699594081,0.0,0.00687138699594081,0.0,0.009425383978542312,0.008195249241026792,5
2020-06-05,0.022754726546103315,0.0018001758835178227,0.020954550662585492,0.4,0.0002496231322786091,-0.002852123333653097,5
2020-06-08,-0.0032184400996783775,0.0011192558007829543,-0.004337695900461331,0.2,0.0034968128235612905,-0.000831139054869865,5
2020-06-09,-0.011808836864221786,0.0021322173280379658,-0.013941054192259751,0.4,-0.030987394771477272,-0.04454455092504139,5
2020-06-10,-0.018604874381334624,0.0011325559176117526,-0.019737430298946375,0.2,-0.010338230081213928,-0.00479616310515668,5
2020-06-11,-0.02335828174911099,0.0007873184649734941,-0.024145600214084482,0.2,-0.03315625435897418,-0.03828353821689996,5
2020-06-12,0.057900656396330644,0.0,0.057900656396330644,0.0,0.058586480222836856,0.0682358972926907,5
2020-06-15,0.013377004682055027,0.0011334324288141493,0.012243572253240877,0.2,-0.004469302551244336,-0.009247976961035036,5
2020-06-16,-0.004215006121707355,0.0026582196092744545,-0.006873225730981809,0.4,-0.012926989318002624,-0.016558064942064892,5
2020-06-17,0.014802844386727854,0.0015026707892449513,0.013300173597482902,0.2,0.01787894791010225,0.02292634188750674,5
2020-06-18,-0.035821883360347084,0.0,-0.035821883360347084,0.0,-0.019671145328547968,-0.02573229892925492,5
2020-06-19,0.017439091777511927,0.0010677470710442278,0.0163713447064677,0.2,0.017857575537591375,0.015390000940213156,5
2020-06-22,-0.018165942946001247,0.0010050054497943934,-0.01917094839579564,0.2,-0.01164292214177376,-0.016594500694405028,5
2020-06-23,-0.008472342573024606,0.0,-0.008472342573024606,0.0,-0.02055921283232376,-0.02315129574882699,5
2020-06-24,0.00388555540975164,0.0023887481088758116,0.0014968073008758283,0.4,0.008864102198831159,0.008484726259854757,5
2020-06-25,0.003765294860591518,0.0022416050348291854,0.0015236898257623326,0.4,-0.015514588370206694,-0.009971630916138577,5
2020-06-26,0.009506714211383115,0.0033634593320890655,0.00614325487929405,0.4,0.008560003365982949,0.009261209209330807,5
2020-06-29,0.004233661529989808,0.0011191420720306515,0.0031145194579591563,0.2,0.018355346532440198,0.019201722139817416,5
2020-06-30,0.027881608917946204,0.0,0.027881608917946204,0.0,0.015085876599866932,0.009990738216554766,5
2020-07-01,-0.005421366342140722,0.0,-0.005421366342140722,0.0,0.006777975483265974,0.006194185046746022,5
2020-07-02,-0.013560091332763126,0.0,-0.013560091332763126,0.0,-0.0031295232467078993,-0.008996280890642423,5
2020-07-06,0.00789452630771912,0.0,0.00789452630771912,0.0,-0.0024411442805506445,-0.003501495350538143,5
2020-07-07,0.004181532446806791,0.0,0.004181532446806791,0.0,0.007088313206879304,0.0010001108477742458,5
2020-07-08,-0.006595309006042372,0.0012628348796435004,-0.007858143885685873,0.2,-0.00798529757995925,-0.011291781489033963,5
2020-07-09,0.02297501881035418,0.0011124013310094267,0.021862617479344752,0.2,0.018516903117742123,0.02095177610556648,5
2020-07-10,-0.0015682296613448222,0.0011958246689491084,-0.0027640543302939304,0.2,-0.021335023748060844,-0.01563219185415597,5
2020-07-13,0.022721249291355685,0.0007159390677619595,0.022005310223593727,0.2,0.029077426235940784,0.033561989937468506,5
2020-07-14,-0.0076418905866018965,0.0015103501484552714,-0.009152240735057169,0.4,-0.008126340886980499,-0.005847567896601436,5
2020-07-15,0.0027307415848431224,0.0,0.0027307415848431224,0.0,0.006535606288228468,0.008403018817174516,5
2020-07-16,0.002932191681155949,0.0009339622322535417,0.0019982294489024072,0.2,-0.0013978969563792631,-0.0023478547875169765,5
2020-07-17,-0.004539864090880963,0.0,-0.004539864090880963,0.0,0.015617509638813365,0.0057041419766122176,5
2020-07-20,-0.008492509626479405,0.0,-0.008492509626479405,0.0,-0.00560597544793362,0.0014349603444402377,5
2020-07-21,0.02057575745250273,0.0,0.02057575745250273,0.0,0.005699236379169026,0.007358366504438096,5
2020-07-22,-0.002480116586175352,0.0015501502802488178,-0.00403026686642417,0.2,-0.016908160452851928,-0.008279948617748265,5
2020-07-23,-0.006548371149570365,0.0,-0.006548371149570365,0.0,0.0021186001114144037,-0.004144700887136901,5
2020-07-24,0.0066811807666342215,0.0007547210494516155,0.005926459717182606,0.2,0.002487379999128292,0.0016827622387631004,5
2020-07-27,0.011806385570153635,0.0009279376471676784,0.010878447922985956,0.2,-0.0009618232991559506,0.0024952434483274766,5
2020-07-28,-0.01232491856781948,0.0011647007817844786,-0.013489619349603958,0.4,-0.0006826696388061437,-0.001940991005220054,5
2020-07-29,-0.002669820625297481,0.0006619934950436723,-0.0033318141203411535,0.2,0.012426443243055196,0.001707553829572188,5
2020-07-30,0.00016059676162141182,0.0015539104565060028,-0.001393313694884591,0.4,0.007425453403521631,0.0022507677540001235,5
2020-07-31,-0.0037086994622486337,0.0006696972603511793,-0.004378396722599813,0.2,-0.0014010962562578388,-0.0016767219889247007,5
2020-08-03,0.007258739857146136,0.00038365322896477576,0.006875086628181361,0.2,0.011010659273859247,0.014317078250569819,5
2020-08-04,-0.004104924931531585,0.0011944404636581997,-0.005299365395189784,0.2,3.044773236271503e-05,-0.0026999866360841807,5
2020-08-05,0.003984194681101139,0.001064892582820167,0.0029193020982809723,0.2,0.005429990968109033,0.0006477389750379804,5
2020-08-06,0.010248302708605573,0.0,0.010248302708605573,0.0,0.005340825736088073,0.013597533357257592,5
2020-08-07,0.002280315152272694,0.0012825882026513743,0.0009977269496213195,0.4,0.005342539259733048,0.015255854104086022,5
2020-08-10,-0.008364506710514585,0.0,-0.008364506710514585,0.0,-0.004186065230757485,-0.00307518886691785,5
2020-08-11,0.005338711456575896,0.0,0.005338711456575896,0.0,0.003488060146651595,-0.00438469426732225,5
2020-08-12,0.0039797688396132624,0.0,0.0039797688396132624,0.0,-0.0005941872259220826,-0.002706116451943447,5
2020-08-13,0.006761614942272055,0.0007141126205993087,0.0060475023216727455,0.2,0.004548089420500778,0.006913615411570214,5
2020-08-14,0.0039847917003432935,0.0009152422637300906,0.0030695494366132026,0.2,0.0011838253233396046,-0.00012405812365459443,5
2020-08-17,0.009798804986420096,0.0009387610612318276,0.008860043925188268,0.2,0.0020982219558134396,-0.002915193815657842,5
2020-08-18,-0.008268057869767299,0.000919950800746059,-0.009188008670513358,0.2,-0.010883222751382648,-0.012869902474032177,5
2020-08-19,-0.00023466808691516836,0.0005344759956705128,-0.0007691440825856812,0.2,0.007633722738566107,0.0025071837693043633,5
2020-08-20,0.004964761603266155,0.0006246980305461437,0.004340063572720011,0.2,0.012428753462022657,0.007328724253180703,5
2020-08-21,0.010832742318405409,0.0,0.010832742318405409,0.0,0.004121318289056264,0.013143148168730604,5
2020-08-24,-0.010555300309908498,0.0,-0.010555300309908498,0.0,0.003580262114995403,-0.005067796104005329,5
2020-08-25,0.005884857134232347,0.0,0.005884857134232347,0.0,0.01087745772658355,0.0037892922726403488,5
2020-08-26,0.0003084666507992438,0.000648256390344538,-0.0003397897395452942,0.2,0.0026684745281166933,0.0052677546749968045,5
2020-08-27,-0.0015633458778988364,0.00040663853417565495,-0.0019699844120744914,0.2,0.0026043264510982045,0.0031399229060919643,5
2020-08-28,-0.000542739991419361,0.0,-0.000542739991419361,0.0,-0.00039990258355859787,-0.007463463518483983,5
2020-08-31,0.006049173419376631,0.0007805709488970478,0.005268602470479583,0.2,0.01273538406774688,0.008150415870930175,5
2020-09-01,0.029544096812111235,0.000607487474219431,0.028936609337891803,0.2,0.00338335842558668,0.014981621559718045,5
2020-09-02,-0.01441481215881988,0.002306787722940555,-0.016721599881760436,0.6000000000000001,-0.02736930926795833,-0.019693234342046586,5
2020-09-03,-0.0024601038752049,0.0,-0.0024601038752049,0.0,-0.027215402977730285,-0.020156840783657533,5
2020-09-04,-0.0033008249589072227,0.0,-0.0033008249589072227,0.0,0.0024944705069929185,-0.0007158654488177335,5
2020-09-08,0.008875276684389321,0.0,0.008875276684389321,0.0,0.012650025340782634,0.007388255975689229,5
2020-09-09,-0.010937411300449675,0.0007177028783774215,-0.011655114178827097,0.2,-0.017552971908323278,-0.014388797628684193,5
2020-09-10,0.01010917932979898,0.0005786479231119142,0.009530531406687064,0.2,0.0049729951558818986,0.00969408229556762,5
2020-09-11,0.010424199093260356,0.000832671821950248,0.009591527271310109,0.2,0.01075594339443331,0.011314077655677325,5
2020-09-14,-0.007390278772744563,0.0,-0.007390278772744563,0.0,0.0011432805129309997,0.001235260390679997,5
2020-09-15,0.001857047025212433,0.0,0.001857047025212433,0.0,-0.02327909603772582,-0.013144723249106626,5
2020-09-16,0.004813552907424291,0.0007619082964657061,0.004051644610958584,0.2,0.009450659577353582,0.006957509499288498,5
2020-09-17,-0.014220520629261447,0.0010164547606920382,-0.015236975389953486,0.2,-0.028833572044866362,-0.02358156963254509,5
2020-09-18,-0.010250744048463135,0.0,-0.010250744048463135,0.0,0.008812022435621403,-0.00045062440652539364,5
2020-09-21,0.01222304932323941,0.0,0.01222304932323941,0.0,0.007091035954083003,0.005487629012456651,5
2020-09-22,-0.017979770868102807,0.002044793946135525,-0.02002456481423833,0.4,-0.029253268825644163,-0.02641518768283846,5
2020-09-23,-0.004059231722165913,0.0009840025608705521,-0.005043234283036465,0.2,0.0042338631326972465,0.00011157193091610513,5
2020-09-24,0.020662317866110325,0.0,0.020662317866110325,0.0,0.03298408743453374,0.03071584748404176,5
2020-09-25,0.008074617428668551,0.0,0.008074617428668551,0.0,0.0022507047516269196,0.0026768896356524625,5
2020-09-28,-0.008044429293114908,0.0015935748432425955,-0.009638004136357504,0.4,-0.002635032189815645,-0.0034490739173510974,5
2020-09-29,0.007993788577652606,0.0008356220772012077,0.007158166500451399,0.2,0.013810115026470893,0.010787780425153324,5
2020-09-30,-0.012430761419088766,0.0,-0.012430761419088766,0.0,-0.017738081239122794,-0.019438029680290587,5
2020-10-01,0.028885632791450844,0.0,0.028885632791450844,0.0,0.013144306673394945,0.02311699472046159,5
2020-10-02,0.015606168897564478,0.002464826363688157,0.01314134253387632,0.4,0.01145645769280379,0.013257012961290232,5
2020-10-05,-0.0005258229706596399,0.0010951595818794032,-0.0016209825525390431,0.2,-0.005266405393960838,-0.0060941552819243515,5
2020-10-06,0.011252600591898256,0.000861989261435445,0.010390611330462811,0.2,0.013989124344666148,0.01443428318143257,5
2020-10-07,0.008363220175587528,0.0004889258074328493,0.007874294368154679,0.2,0.007904442535055844,0.012120306394868403,5
2020-10-08,0.008602693993548094,0.0016214120797280113,0.006981281913820083,0.4,0.011662309116474034,0.001886243580041719,5
2020-10-09,0.0013664674533022001,0.0,0.0013664674533022001,0.0,0.00769463766700329,0.0038461117317913755,5
2020-10-12,-0.0019627292677977027,0.0,-0.0019627292677977027,0.0,-0.0043430225205963735,-0.005544227289834287,5
2020-10-13,-0.013334933110121086,0.0,-0.013334933110121086,0.0,-0.020071468691328254,-0.018197448316829266,5
2020-10-14,0.010191428022784211,0.00041594858915789074,0.00977547943362632,0.2,0.015274559550570554,0.01598167686780218,5
2020-10-15,0.003128498555414994,0.0012258388872539625,0.0019026596681610314,0.2,-0.0008884548586071128,0.00124103730999503,5
2020-10-16,-0.011296745280061637,0.0009374160652365363,-0.012234161345298174,0.2,-0.0148859105266681,-0.011197590809777896,5
2020-10-19,-0.013210698434987478,0.0,-0.013210698434987478,0.0,-0.0003785345659907957,-0.003848672197622834,5
2020-10-20,-0.013180841390017763,0.0,-0.013180841390017763,0.0,-0.0010773704560266273,-0.002878616694746269,5
2020-10-21,0.0005570920887842498,0.0008913161963036905,-0.00033422410751944066,0.2,0.008659752975131108,0.015229732697102977,5
2020-10-22,-0.0077883998314611565,0.0009941023295369242,-0.00878250216099808,0.2,-0.010984836074740434,-0.01348492890565034,5
2020-10-23,-0.003659889305142028,0.0008145780159480225,-0.004474467321090051,0.2,-0.006927313690932135,-0.009834407199367965,5
2020-10-26,-0.026802437692772244,0.0012602389888177051,-0.02806267668158995,0.2,-0.022545128240334722,-0.026758054258858643,5
2020-10-27,-0.00227250460722821,0.0,-0.00227250460722821,0.0,-0.015627972023231962,-0.013899781507719583,5
2020-10-28,-0.005522482234475312,0.0,-0.005522482234475312,0.0,0.004190875217266576,0.005359303022997299,5
2020-10-29,0.013805860254234005,0.0017217040204999237,0.012084156233734081,0.4,0.005848610530873488,0.014084818476638162,5
2020-10-30,0.015608824384353449,0.0,0.015608824384353449,0.0,0.010569324719191142,0.017596873743398828,5
2020-11-02,0.016538375411393427,0.0008675105506059711,0.015670864860787455,0.2,0.021486929059785886,0.013483037036680922,5
2020-11-03,0.011121788625398565,0.0,0.011121788625398565,0.0,0.024584851727918355,0.016200406487073674,5
2020-11-04,-0.006902417166798536,0.001287230949178536,-0.008189648115977072,0.4,0.001975690065269653,0.006550769362042193,5
2020-11-05,0.017210586615048,0.0,0.017210586615048,0.0,0.04012239250739191,0.05035522425036139,5
2020-11-06,-0.02240381354592589,0.0,-0.02240381354592589,0.0,-0.028793625018723512,-0.015018013410509404,5
2020-11-09,0.030536353229698103,0.0027895512078115726,0.027746802021886532,0.4,0.00823226957361034,0.010289741998802188,5
2020-11-10,0.000913667881194558,0.0018484440771127392,-0.0009347761959181812,0.2,-0.002301231024467776,-0.010115184067297042,5
2020-11-11,-0.0050262014258234625,0.0,-0.0050262014258234625,0.0,-0.0008713414963165134,0.0004912417073367777,5
2020-11-12,0.008819835904143147,0.0,0.008819835904143147,0.0,0.016071983165911963,0.02458070645792533,5
2020-11-13,-0.00895103360122218,0.0,-0.00895103360122218,0.0,-0.002797664152259016,-0.0054583940956800785,5
2020-11-16,-0.0045528840773113146,0.0,-0.0045528840773113146,0.0,0.0026111477165933206,0.005564176744176839,5
2020-11-17,-0.006254005478619184,0.0,-0.006254005478619184,0.0,-0.014712715252833242,-0.017300932750251734,5
2020-11-18,-0.0004842263639481815,0.0,-0.0004842263639481815,0.0,0.005343158734120834,0.006497319115462221,5
2020-11-19,-0.0063870189719552614,0.0,-0.0063870189719552614,0.0,-0.0006154502078372648,0.0025073516791573667,5
2020-11-20,-0.0006139595844011807,0.0,-0.0006139595844011807,0.0,0.008200794987577531,0.017471107755452523,5
2020-11-23,0.002970893584665845,0.0,0.002970893584665845,0.0,0.008106614646808952,0.005106067851337151,5
2020-11-24,-0.005150121598277702,0.0014221201619134477,-0.00657224176019115,0.2,0.0019548890579836886,0.0006101104757428982,5
2020-11-25,-0.003614167256599133,0.0,-0.003614167256599133,0.0,-0.002775898976201119,-0.003620624737551538,5
2020-11-27,0.010733207188005679,0.0,0.010733207188005679,0.0,0.007552060063528598,0.005555961313033841,5
2020-11-30,0.009173443808988059,0.0,0.009173443808988059,0.0,-0.0020516467795840265,-0.0051393187246494615,5
2020-12-01,-0.015369141615362292,0.0,-0.015369141615362292,0.0,0.0050979784067473055,0.007181583062317045,5
2020-12-02,0.005289005569184213,0.0,0.005289005569184213,0.0,0.00174576695322326,0.004414089960271648,5
2020-12-03,0.005307723769217598,0.0,0.005307723769217598,0.0,0.0046280290741527175,0.007596654864960224,5
2020-12-04,-0.01574532675233713,0.0,-0.01574532675233713,0.0,-0.003522892163047242,-0.007312216569324241,5
2020-12-07,0.0013152131862242734,0.0010939737698286065,0.0002212394163956669,0.2,0.008593543257279679,0.010946903521505532,5
2020-12-08,-0.002434510012303748,0.0020439962356361393,-0.0044785062479398875,0.4,-0.014856327470227249,-0.009703153200179462,5
2020-12-09,-0.011989652097574879,0.0019651358707855173,-0.013954787968360395,0.4,-0.001286719420913851,-0.0019028634760963564,5
2020-12-10,0.020744445274875248,0.0010434537050412228,0.019700991569834025,0.2,0.010249450319352205,0.01152027691443537,5
2020-12-11,-0.005936951122230005,0.0010432063817221024,-0.006980157503952107,0.2,-0.0033637096340189965,-0.007986570122964864,5
2020-12-14,0.00033554234626118626,0.0,0.00033554234626118626,0.0,0.006586842488178535,0.006857105822960741,5
2020-12-15,0.0016240949420502247,0.0,0.0016240949420502247,0.0,0.005732568008499195,0.002818654210514028,5
2020-12-16,0.0034951967903571247,0.0,0.0034951967903571247,0.0,0.0016436963949451044,-8.063662629741185e-05,5
2020-12-17,-0.009071178063053265,0.0,-0.009071178063053265,0.0,-0.016173935461832212,-0.016907424496715603,5
2020-12-18,-0.001190802644681077,0.0009910859279842377,-0.002181888572665315,0.2,0.008877221890106535,0.00669615479022587,5
2020-12-21,-0.0065816289154001515,0.0,-0.0065816289154001515,0.0,0.00019038592579456726,-0.0005294373407483286,5
2020-12-22,-0.003778382260587731,0.0007618040164608598,-0.0045401862770485905,0.2,-0.0005433383455230034,0.001669640544927621,5
2020-12-23,0.008823536867979787,0.0,0.008823536867979787,0.0,0.009943523616287697,0.007704050402564297,5
2020-12-24,0.0026215135658169244,0.0,0.0026215135658169244,0.0,0.005568437221671552,0.0013675172343491737,5
2020-12-28,-0.005507333407416893,0.0,-0.005507333407416893,0.0,-0.003932528626133691,-0.004935165725109998,5
2020-12-29,-0.0042596737631807715,0.0,-0.0042596737631807715,0.0,-0.0015040467150906345,0.002205851337459402,5
2020-12-30,0.005898228578029841,0.0,0.005898228578029841,0.0,0.009495083667898863,0.011617479499147128,5
2020-12-31,-0.007903632221543532,0.0,-0.007903632221543532,0.0,-0.01921073096781678,-0.017033116322258113,5
2021-01-04,0.0021165054108980732,0.0,0.0021165054108980732,0.0,0.004373790190666416,0.010383093266981022,5
2021-01-05,-0.006616513103097521,0.000552870754046873,-0.007169383857144394,0.2,0.017283818254108185,0.022303104173437036,5
2021-01-06,0.0007073103871343633,0.0,0.0007073103871343633,0.0,0.011938325390228544,0.007780317779576251,5
2021-01-07,-0.0066363170004878356,0.0,-0.0066363170004878356,0.0,-0.007199265063661198,-0.007842025463476671,5
2021-01-08,-0.004215692998049491,0.0,-0.004215692998049491,0.0,0.002752352670762459,0.008546921242493481,5
2021-01-11,-0.008937633498167653,0.0,-0.008937633498167653,0.0,-0.0005278498172132107,0.002286095695791707,5
2021-01-12,0.014590009289331319,0.0,0.014590009289331319,0.0,0.005017190129984694,0.0031873662971364093,5
2021-01-13,0.0011672765847811515,0.0014939493840639942,-0.0003266727992828427,0.2,-0.010168260640655125,-0.0058734303203526106,5
2021-01-14,0.011466212410003295,0.00130115894924739,0.010165053460755906,0.2,0.0043001990093387565,0.005598119237877112,5
2021-01-15,-0.011646951508415949,0.0,-0.011646951508415949,0.0,0.00732134055651934,0.0016562711160528776,5
2021-01-19,-0.0001604094341418173,0.0,-0.0001604094341418173,0.0,0.008869020145603645,0.00305451413479472,5
2021-01-20,-0.007916177443426408,0.0,-0.007916177443426408,0.0,-0.005825776558033846,-0.011427316678593495,5
2021-01-21,0.0007981719035606628,0.0,0.0007981719035606628,0.0,0.0037147426820569596,-0.0006753593486209004,5
2021-01-22,0.013432733513216454,0.0,0.013432733513216454,0.0,0.004534958194617467,0.0054633533434275345,5
2021-01-25,-0.011724682835337744,0.0005261120894162003,-0.012250794924753944,0.2,-0.01346605094406006,-0.020684546075473174,5
2021-01-26,-0.009467022020176775,0.0,-0.009467022020176775,0.0,-0.010152113696271337,-0.006365951121448246,5
2021-01-27,-0.006083893945734676,0.0015131208646519897,-0.007597014810386666,0.2,-0.0019396212590475637,-0.000741501153282219,5
2021-01-28,-0.0011537663850525793,0.0,-0.0011537663850525793,0.0,-0.005084795082825777,-0.003327187570449382,5
2021-01-29,0.002557405710095418,0.0,0.002557405710095418,0.0,0.015867644809544723,0.011559786795894636,5
2021-02-01,-0.0017046916093162114,0.0,-0.0017046916093162114,0.0,0.007348722532497298,0.004508840807083177,5
2021-02-02,-4.5561903122104505e-06,0.0,-4.5561903122104505e-06,0.0,0.0013599250562572607,0.003268351450546324,5
2021-02-03,0.0037319827000426692,0.0,0.0037319827000426692,0.0,0.013682771112071057,0.016760869392605286,5
2021-02-04,0.01043519605356469,0.0,0.01043519605356469,0.0,0.0027562409801999976,0.002201780384917361,5
2021-02-05,0.001982095512986026,0.0,0.001982095512986026,0.0,0.0008733831573739526,0.004372244925938102,5
2021-02-08,-0.0018335897356226876,0.0,-0.0018335897356226876,0.0,0.006442384784125732,0.006347656597271634,5
2021-02-09,-0.0004785746798950275,0.0,-0.0004785746798950275,0.0,-0.002244156501876149,-0.00237844913383186,5
2021-02-10,-0.01155425027010002,0.0,-0.01155425027010002,0.0,-0.0035526877616819386,-0.0035123483522919085,5
2021-02-11,-0.003005997866569565,0.0,-0.003005997866569565,0.0,0.010542264765157183,0.013006257005052974,5
2021-02-12,-0.006122169293789104,0.0014750656001161753,-0.007597234893905279,0.4,-0.008985814942299664,-0.0075835628956516235,5
2021-02-16,0.002511829159624623,0.0,0.002511829159624623,0.0,-0.00212575128518111,-0.0006100255686534242,5
2021-02-17,0.009579929937876864,0.0,0.009579929937876864,0.0,0.006365729884738158,0.006082537573347938,5
2021-02-18,-0.015255796884598329,0.0,-0.015255796884598329,0.0,-0.012778477993393711,-0.005408833219918971,5
2021-02-19,0.0021748307895943283,0.0,0.0021748307895943283,0.0,-0.006200347320975075,0.005589337657865487,5
2021-02-22,-9.675534619835147e-05,0.0007469818633264545,-0.0008437372095248059,0.2,0.0043411696114905585,-0.0004409629519021621,5
2021-02-23,0.0006191720265208644,0.0,0.0006191720265208644,0.0,0.010561115140751198,0.01321071431399266,5
